시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,72.65,202109,7,"45,000",19,2019,소사3로 22,
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,59.876,202109,7,"35,000",9,2019,소사3로 22,
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,84.772,202109,9,"51,500",9,2019,소사3로 22,
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,59.876,202109,11,"41,000",12,2019,소사3로 22,
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,84.772,202109,11,"52,500",19,2019,소사3로 22,
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,84.772,202109,14,"51,000",18,2019,소사3로 22,
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,72.768,202109,14,"45,000",29,2019,소사3로 22,
경기도 평택시 소사동,가-,0,0,평택효성해링턴플레이스2단지,59.876,202109,30,"40,400",7,2019,소사3로 22,
경기도 평택시 신장동,238-20,238,20,대준블루온3,39.11,202109,3,"24,000",8,2017,탄현로 267-4,
경기도 평택시 신장동,190-4,190,4,문영프라임,53.88,202109,13,"12,500",4,2015,탄현로351번길 11,
경기도 평택시 신장동,363-8,363,8,미도,46.53,202109,3,"6,600",4,1986,신장로 108,
경기도 평택시 신장동,363-8,363,8,미도,46.53,202109,8,"6,950",1,1986,신장로 108,
경기도 평택시 신장동,208-21,208,21,미래타운아파트,69.7,202109,17,"18,000",10,2015,탄현로 333-35,
경기도 평택시 신장동,227-18,227,18,청솔아다모,48.5,202109,23,"13,600",3,2015,송탄1로 64,
경기도 평택시 신장동,274-198,274,198,힐탑 포레스트,16.4825,202109,7,"10,500",14,2015,밀월로43번길 7,
경기도 평택시 안중읍 금곡리,337-3,337,3,우림,49.973,202109,2,"12,500",8,1999,서동대로 1832-23,
경기도 평택시 안중읍 송담리,850,850,0,송담 지엔하임1차,59.7031,202109,9,"44,000",10,2018,송담1로 85,
경기도 평택시 안중읍 안중리,262-76,262,76,해오름,74.55,202109,18,"14,800",7,2013,안중로114번길 24,
경기도 평택시 안중읍 현화리,820-1,820,1,건영캐스빌,84.95,202109,1,"29,750",10,2005,안현로서9길 164-9,
경기도 평택시 안중읍 현화리,820-1,820,1,건영캐스빌,84.95,202109,2,"29,800",18,2005,안현로서9길 164-9,
경기도 평택시 안중읍 현화리,820-1,820,1,건영캐스빌,84.95,202109,11,"32,000",19,2005,안현로서9길 164-9,
경기도 평택시 안중읍 현화리,820-1,820,1,건영캐스빌,84.95,202109,29,"32,000",18,2005,안현로서9길 164-9,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,1,"20,000",10,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,4,"22,700",9,1999,안현로서7길 79,20210927
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,4,"21,000",3,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,4,"22,700",9,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,6,"22,700",8,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.755,202109,6,"16,800",13,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,7,"22,000",8,1999,안현로서7길 79,20210914
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,7,"22,000",13,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,7,"22,200",10,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,7,"22,000",8,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,8,"21,000",13,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,828-1,828,1,늘푸른사랑마을,59.87,202109,10,"23,200",11,1999,안현로서7길 79,
경기도 평택시 안중읍 현화리,840-1,840,1,동신사랑마을,84.963,202109,12,"30,000",7,2003,안현로서7길 9,
경기도 평택시 안중읍 현화리,305-2,305,2,동환,81.63,202109,4,"14,750",6,1992,현화중앙길 96,
경기도 평택시 안중읍 현화리,841,841,0,서광미소마을,84.93,202109,2,"29,700",13,2005,안현로서7길 45,
경기도 평택시 안중읍 현화리,841,841,0,서광미소마을,84.93,202109,5,"32,000",4,2005,안현로서7길 45,
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202109,5,"21,000",19,2002,현화중앙길 53,
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202109,6,"20,000",4,2002,현화중앙길 53,
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202109,8,"23,000",17,2002,현화중앙길 53,
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202109,11,"23,700",11,2002,현화중앙길 53,
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202109,13,"19,000",2,2002,현화중앙길 53,
경기도 평택시 안중읍 현화리,825-1,825,1,성원,59.5159,202109,17,"23,900",13,2002,현화중앙길 53,
경기도 평택시 안중읍 현화리,824-1,824,1,현대(824-5),84.726,202109,6,"31,350",6,2002,안현로서6길 111,
경기도 평택시 안중읍 현화리,824-1,824,1,현대(824-5),84.726,202109,14,"30,000",4,2002,안현로서6길 111,
경기도 평택시 안중읍 현화리,824-1,824,1,현대(824-5),84.726,202109,18,"30,000",6,2002,안현로서6길 111,
경기도 평택시 안중읍 현화리,824-1,824,1,현대(824-5),84.726,202109,29,"27,000",9,2002,안현로서6길 111,
경기도 평택시 용이동,737,737,0,e편한세상 평택용이 1단지,84.98,202109,5,"46,500",7,2017,신흥1로 67,
경기도 평택시 용이동,737,737,0,e편한세상 평택용이 1단지,84.91,202109,11,"49,800",19,2017,신흥1로 67,
경기도 평택시 용이동,737,737,0,e편한세상 평택용이 1단지,72.96,202109,13,"41,000",4,2017,신흥1로 67,
경기도 평택시 용이동,737,737,0,e편한세상 평택용이 1단지,84.91,202109,16,"44,700",1,2017,신흥1로 67,
경기도 평택시 용이동,737,737,0,e편한세상 평택용이 1단지,84.86,202109,24,"48,000",5,2017,신흥1로 67,
경기도 평택시 용이동,738,738,0,e편한세상 평택용이 2단지,84.98,202109,13,"46,500",6,2017,신흥1로 43,
경기도 평택시 용이동,580,580,0,e편한세상평택,72.6586,202109,3,"42,500",10,2015,현촌1로 7,
경기도 평택시 용이동,580,580,0,e편한세상평택,84.5812,202109,25,"46,500",17,2015,현촌1로 7,
경기도 평택시 용이동,639,639,0,비전아이파크평택,84.94,202109,2,"53,500",10,2018,용죽1로 65,
경기도 평택시 용이동,639,639,0,비전아이파크평택,84.94,202109,2,"53,000",4,2018,용죽1로 65,
경기도 평택시 용이동,639,639,0,비전아이파크평택,75.97,202109,4,"48,000",14,2018,용죽1로 65,
경기도 평택시 용이동,644,644,0,신영평택비전지웰푸르지오,74.9754,202109,2,"52,900",4,2019,용죽1로 33,
경기도 평택시 용이동,470-1,470,1,평택 용이2차 푸르지오,84.8461,202109,3,"44,750",5,2010,현신3길 76,
경기도 평택시 용이동,470-1,470,1,평택 용이2차 푸르지오,84.9206,202109,4,"39,700",12,2010,현신3길 76,
경기도 평택시 용이동,470-1,470,1,평택 용이2차 푸르지오,134.6827,202109,11,"55,000",13,2010,현신3길 76,
경기도 평택시 용이동,470-1,470,1,평택 용이2차 푸르지오,134.6827,202109,15,"60,000",6,2010,현신3길 76,
경기도 평택시 용이동,642,642,0,평택비전레이크푸르지오,78.9995,202109,4,"59,800",21,2019,용죽1로 13,
경기도 평택시 용이동,642,642,0,평택비전레이크푸르지오,84.3221,202109,8,"68,000",19,2019,용죽1로 13,
경기도 평택시 용이동,650,650,0,평택비전센트럴 푸르지오,84.7024,202109,4,"58,000",14,2018,용죽2로 24,
경기도 평택시 용이동,650,650,0,평택비전센트럴 푸르지오,84.7024,202109,9,"60,000",8,2018,용죽2로 24,
경기도 평택시 용이동,652,652,0,평택비전에듀포레푸르지오,84.9274,202109,16,"64,000",15,2018,용죽2로 30,
경기도 평택시 용이동,648,648,0,평택비전푸르지오,84.975,202109,3,"53,000",10,2016,용죽1로 14,
경기도 평택시 용이동,648,648,0,평택비전푸르지오,84.975,202109,3,"51,500",5,2016,용죽1로 14,
경기도 평택시 용이동,648,648,0,평택비전푸르지오,84.975,202109,14,"53,800",18,2016,용죽1로 14,
경기도 평택시 용이동,648,648,0,평택비전푸르지오,84.952,202109,14,"49,700",1,2016,용죽1로 14,
경기도 평택시 용이동,648,648,0,평택비전푸르지오,84.975,202109,16,"50,000",2,2016,용죽1로 14,
경기도 평택시 용이동,581,581,0,평택용이금호어울림 1단지,67.5496,202109,2,"38,000",9,2015,현촌3길 21,
경기도 평택시 용이동,581,581,0,평택용이금호어울림 1단지,84.9822,202109,6,"45,000",9,2015,현촌3길 21,
경기도 평택시 용이동,581,581,0,평택용이금호어울림 1단지,84.9986,202109,6,"46,000",10,2015,현촌3길 21,
경기도 평택시 용이동,581,581,0,평택용이금호어울림 1단지,67.1879,202109,11,"36,000",3,2015,현촌3길 21,
경기도 평택시 용이동,581,581,0,평택용이금호어울림 1단지,84.9986,202109,12,"45,000",8,2015,현촌3길 21,
경기도 평택시 용이동,601,601,0,평택용이금호어울림 2단지,84.9967,202109,11,"41,000",2,2015,현촌1로 8,
경기도 평택시 용이동,471-1,471,1,푸르지오1차,108.8017,202109,1,"40,500",17,2009,현신3길 75,
경기도 평택시 용이동,471-1,471,1,푸르지오1차,108.8017,202109,2,"40,700",4,2009,현신3길 75,
경기도 평택시 용이동,471-1,471,1,푸르지오1차,124.3273,202109,5,"42,000",8,2009,현신3길 75,
경기도 평택시 용이동,471-1,471,1,푸르지오1차,124.3273,202109,13,"48,000",6,2009,현신3길 75,
경기도 평택시 용이동,471-1,471,1,푸르지오1차,84.9636,202109,18,"40,000",1,2009,현신3길 75,
경기도 평택시 이충동,591-2,591,2,건영아파트,99.96,202109,17,"29,500",10,1997,이충로 72,
경기도 평택시 이충동,589-3,589,3,대진,59.99,202109,1,"11,000",5,1997,이충로 107,
경기도 평택시 이충동,589-3,589,3,대진,59.99,202109,11,"13,800",1,1997,이충로 107,
경기도 평택시 이충동,589-3,589,3,대진,59.996,202109,12,"16,000",5,1997,이충로 107,
경기도 평택시 이충동,592,592,0,미주3(이충),84.97,202109,4,"24,300",14,1996,이충로 60,
경기도 평택시 이충동,592,592,0,미주3(이충),84.97,202109,18,"25,000",8,1996,이충로 60,
경기도 평택시 이충동,592,592,0,미주3(이충),71.53,202109,18,"20,000",14,1996,이충로 60,
경기도 평택시 이충동,589-5,589,5,부영1,49.98,202109,1,"14,500",12,1996,이충로 93-4,
경기도 평택시 이충동,589-5,589,5,부영1,49.98,202109,4,"15,900",9,1996,이충로 93-4,
경기도 평택시 이충동,589-5,589,5,부영1,49.98,202109,11,"16,400",4,1996,이충로 93-4,
경기도 평택시 이충동,589-5,589,5,부영1,49.98,202109,17,"16,800",3,1996,이충로 93-4,
경기도 평택시 이충동,593,593,0,부영2,59.94,202109,1,"20,000",3,1996,이충로 93-15,
경기도 평택시 이충동,593,593,0,부영2,59.94,202109,2,"20,000",9,1996,이충로 93-15,
경기도 평택시 이충동,593,593,0,부영2,49.98,202109,8,"15,000",10,1996,이충로 93-15,
경기도 평택시 이충동,593,593,0,부영2,59.94,202109,8,"18,000",1,1996,이충로 93-15,
경기도 평택시 이충동,593,593,0,부영2,49.98,202109,11,"15,700",10,1996,이충로 93-15,
경기도 평택시 이충동,593,593,0,부영2,49.98,202109,11,"17,000",10,1996,이충로 93-15,
경기도 평택시 이충동,593,593,0,부영2,59.94,202109,12,"19,950",12,1996,이충로 93-15,
경기도 평택시 이충동,594-2,594,2,부영3차,59.94,202109,1,"19,000",1,1996,이충로 93-20,
경기도 평택시 이충동,594-2,594,2,부영3차,59.94,202109,4,"20,000",7,1996,이충로 93-20,
경기도 평택시 이충동,594-2,594,2,부영3차,59.94,202109,9,"19,500",9,1996,이충로 93-20,
경기도 평택시 이충동,594-2,594,2,부영3차,49.98,202109,10,"15,000",1,1996,이충로 93-20,
경기도 평택시 이충동,594-2,594,2,부영3차,59.94,202109,13,"22,900",9,1996,이충로 93-20,
경기도 평택시 이충동,594-2,594,2,부영3차,59.94,202109,15,"19,000",2,1996,이충로 93-20,
경기도 평택시 이충동,452-2,452,2,서정스마트빌듀오2차,20.246,202109,15,"5,900",4,2016,정암로 45,
경기도 평택시 이충동,607,607,0,우미이노스빌5차,136.3551,202109,16,"47,700",2,2006,경기대로 1200,
경기도 평택시 이충동,674,674,0,정암마을뜨란채,84.91,202109,30,"29,000",18,2006,이충로35번길 19,
경기도 평택시 이충동,478,478,0,주공4,39.66,202109,9,"25,000",5,1990,정암로60번길 77,
경기도 평택시 이충동,478,478,0,주공4,39.66,202109,12,"24,800",3,1990,정암로60번길 77,
경기도 평택시 이충동,478,478,0,주공4,39.27,202109,18,"25,400",4,1990,정암로60번길 77,
경기도 평택시 이충동,381,381,0,현대(이충),84.58,202109,17,"30,500",7,1992,송탄로 90,
경기도 평택시 이충동,693,693,0,휴먼시아추담마을,84.91,202109,2,"34,700",13,2007,이충로 16,
경기도 평택시 이충동,693,693,0,휴먼시아추담마을,84.91,202109,4,"32,000",7,2007,이충로 16,
경기도 평택시 장당동,633,633,0,우미이노스빌1차,82.6727,202109,15,"39,500",5,2005,경기대로 1166,
경기도 평택시 장당동,660,660,0,제일풍경채장당센트럴,84.83,202109,3,"57,000",11,2018,송탄로 27,
경기도 평택시 장당동,631,631,0,제일하이빌1차,59.8748,202109,6,"30,800",15,2005,경기대로 1155,
경기도 평택시 장당동,631,631,0,제일하이빌1차,59.8748,202109,12,"34,800",13,2005,경기대로 1155,
경기도 평택시 장당동,631,631,0,제일하이빌1차,59.8748,202109,27,"32,000",5,2005,경기대로 1155,
경기도 평택시 장당동,634,634,0,제일하이빌2차,59.8748,202109,6,"28,900",3,2005,경기대로 1144,
경기도 평택시 장당동,634,634,0,제일하이빌2차,59.8748,202109,8,"31,000",6,2005,경기대로 1144,
경기도 평택시 장당동,634,634,0,제일하이빌2차,59.8748,202109,11,"32,500",9,2005,경기대로 1144,
경기도 평택시 장당동,634,634,0,제일하이빌2차,59.8748,202109,11,"32,000",16,2005,경기대로 1144,
경기도 평택시 장당동,634,634,0,제일하이빌2차,59.8748,202109,24,"30,000",15,2005,경기대로 1144,
경기도 평택시 장당동,475,475,0,한양,75.63,202109,18,"20,000",12,1994,송탄로 69-8,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.8797,202109,3,"38,800",17,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,114.3132,202109,4,"41,500",2,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.9448,202109,4,"40,800",12,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.8821,202109,6,"39,700",2,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.8821,202109,7,"41,000",17,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,114.3132,202109,11,"46,000",3,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.9448,202109,11,"42,000",4,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.8821,202109,13,"44,700",14,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,67.9987,202109,13,"34,500",15,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,67.6623,202109,16,"37,500",12,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,114.3132,202109,18,"50,000",11,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.8797,202109,25,"41,000",4,2013,추담로 58-78,
경기도 평택시 장안동,619,619,0,평택장안마을코오롱하늘채,84.8797,202109,28,"37,000",7,2013,추담로 58-78,
경기도 평택시 죽백동,817,817,0,소사벌더샵마스터뷰,89.8327,202109,6,"62,000",22,2018,죽백4로 16,
경기도 평택시 죽백동,816,816,0,우미린레이크파크,84.9879,202109,8,"53,000",22,2017,죽백4로 40,
경기도 평택시 죽백동,816,816,0,우미린레이크파크,84.9866,202109,12,"52,000",22,2017,죽백4로 40,
경기도 평택시 죽백동,720,720,0,평택소사벌 반도유보라 아이비파크,84.8976,202109,1,"46,500",19,2016,비전2로 317,
경기도 평택시 죽백동,720,720,0,평택소사벌 반도유보라 아이비파크,84.6605,202109,1,"49,000",14,2016,비전2로 317,
경기도 평택시 죽백동,720,720,0,평택소사벌 반도유보라 아이비파크,84.8976,202109,9,"49,200",18,2016,비전2로 317,
경기도 평택시 죽백동,722,722,0,평택소사벌 반도유보라 아이비파크,74.9327,202109,11,"43,000",17,2016,비전2로 297,
경기도 평택시 죽백동,722,722,0,평택소사벌 반도유보라 아이비파크,74.9327,202109,12,"45,000",11,2016,비전2로 297,
